 
 2D correlation for isub=           1
    17   -0.9000    0.7391       201.   79. -179.       111.   89.  -11.   17.26   55.51  0.32457E-07  0.28751E+17
    17   -0.6000    0.7654       201.   79. -178.       110.   88.  -11.   17.20   55.33  0.29628E-07  0.29705E+17
    17   -0.3000    0.7859       200.   79. -178.       110.   88.  -11.   17.11   55.17  0.27348E-07  0.30450E+17
    17    0.0000    0.8005       200.   79. -178.       109.   88.  -11.   16.99   55.03  0.25691E-07  0.30977E+17
    17    0.3000    0.8091       199.   79. -178.       109.   88.  -11.   16.84   54.90  0.24709E-07  0.31281E+17
    17    0.6000    0.8114       199.   79. -177.       108.   87.  -11.   16.66   54.78  0.24435E-07  0.31360E+17
    17    0.9000    0.8076       198.   79. -177.       108.   87.  -11.   16.44   54.67  0.24876E-07  0.31212E+17
    17    1.2000    0.7977       198.   79. -177.       107.   87.  -11.   16.18   54.56  0.26018E-07  0.30837E+17
    17    1.5000    0.7817       197.   79. -177.       106.   87.  -11.   15.87   54.46  0.27824E-07  0.30239E+17
    17    1.8000    0.7598       196.   79. -176.       106.   87.  -11.   15.51   54.35  0.30235E-07  0.29422E+17
    17    2.1000    0.7323       196.   79. -176.       105.   86.  -11.   15.09   54.24  0.33172E-07  0.28393E+17
    18   -2.1000    0.5866       204.   81.  179.       294.   89.    9.   18.73   57.04  0.46921E-07  0.23942E+17
    18   -1.8000    0.6322       203.   81.  180.       293.   90.    9.   18.76   56.73  0.42943E-07  0.25668E+17
    18   -1.5000    0.6734       202.   81.  180.       292.   90.    9.   18.75   56.47  0.39096E-07  0.27224E+17
    18   -1.2000    0.7098       202.   81. -180.       112.   90.   -9.   18.72   56.25  0.35499E-07  0.28598E+17
    18   -0.9000    0.7409       201.   80. -179.       111.   89.  -10.   18.67   56.06  0.32266E-07  0.29776E+17
    18   -0.6000    0.7666       201.   80. -179.       111.   89.  -10.   18.58   55.90  0.29501E-07  0.30747E+17
    18   -0.3000    0.7865       200.   80. -179.       110.   89.  -10.   18.46   55.76  0.27290E-07  0.31501E+17
    18    0.0000    0.8004       200.   80. -178.       109.   88.  -10.   18.31   55.64  0.25705E-07  0.32032E+17
    18    0.3000    0.8083       199.   80. -178.       109.   88.  -10.   18.13   55.53  0.24797E-07  0.32335E+17
    18    0.6000    0.8101       199.   80. -178.       108.   88.  -10.   17.92   55.44  0.24594E-07  0.32405E+17
    18    0.9000    0.8056       198.   80. -177.       108.   87.  -10.   17.66   55.35  0.25104E-07  0.32242E+17
    18    1.2000    0.7951       198.   80. -177.       107.   87.  -10.   17.36   55.27  0.26310E-07  0.31847E+17
    18    1.5000    0.7786       197.   80. -177.       106.   87.  -10.   17.01   55.20  0.28172E-07  0.31222E+17
    18    1.8000    0.7562       196.   80. -177.       106.   87.  -10.   16.61   55.13  0.30630E-07  0.30372E+17
    18    2.1000    0.7282       196.   80. -177.       105.   87.  -10.   16.14   55.05  0.33604E-07  0.29305E+17
    19   -2.1000    0.5887       204.   82.  179.       294.   89.    8.   19.80   57.28  0.46745E-07  0.24695E+17
    19   -1.8000    0.6339       203.   81.  179.       293.   89.    9.   19.80   57.00  0.42794E-07  0.26459E+17
    19   -1.5000    0.6746       202.   81.  180.       292.   90.    9.   19.78   56.76  0.38981E-07  0.28050E+17
    19   -1.2000    0.7105       202.   81. -180.       112.   90.   -9.   19.73   56.57  0.35425E-07  0.29453E+17
    19   -0.9000    0.7412       201.   81. -180.       111.   90.   -9.   19.65   56.40  0.32237E-07  0.30655E+17
    19   -0.6000    0.7664       201.   81. -179.       111.   89.   -9.   19.54   56.26  0.29519E-07  0.31646E+17
    19   -0.3000    0.7859       200.   81. -179.       110.   89.   -9.   19.40   56.14  0.27357E-07  0.32416E+17
    19    0.0000    0.7994       200.   80. -179.       109.   89.  -10.   19.23   56.04  0.25820E-07  0.32957E+17
    19    0.3000    0.8069       199.   80. -178.       109.   88.  -10.   19.02   55.95  0.24958E-07  0.33264E+17
    19    0.6000    0.8083       199.   80. -178.       108.   88.  -10.   18.78   55.88  0.24798E-07  0.33335E+17
    19    0.9000    0.8036       198.   80. -178.       108.   88.  -10.   18.50   55.81  0.25345E-07  0.33166E+17
    19    1.2000    0.7927       198.   80. -178.       107.   88.  -10.   18.17   55.76  0.26582E-07  0.32761E+17
    19    1.5000    0.7759       197.   80. -177.       107.   87.  -10.   17.79   55.71  0.28468E-07  0.32120E+17
    19    1.8000    0.7533       196.   80. -177.       106.   87.  -10.   17.35   55.67  0.30943E-07  0.31251E+17
    19    2.1000    0.7251       196.   80. -177.       105.   87.  -10.   16.85   55.63  0.33926E-07  0.30159E+17
    20   -2.1000    0.5927       204.   82.  180.       294.   90.    8.   19.44   57.35  0.46409E-07  0.25666E+17
    20   -1.8000    0.6372       203.   82.  180.       293.   90.    8.   19.58   57.10  0.42494E-07  0.27443E+17
    20   -1.5000    0.6772       202.   82. -180.       112.   90.   -8.   19.67   56.89  0.38729E-07  0.29040E+17
    20   -1.2000    0.7124       202.   81. -180.       112.   90.   -9.   19.72   56.71  0.35233E-07  0.30444E+17
    20   -0.9000    0.7423       201.   81. -179.       111.   89.   -9.   19.73   56.57  0.32114E-07  0.31640E+17
    20   -0.6000    0.7668       201.   81. -179.       111.   89.   -9.   19.71   56.45  0.29472E-07  0.32618E+17
    20   -0.3000    0.7856       200.   81. -179.       110.   89.   -9.   19.66   56.35  0.27391E-07  0.33369E+17
    20    0.0000    0.7984       200.   81. -179.       109.   89.   -9.   19.57   56.27  0.25937E-07  0.33885E+17
    20    0.3000    0.8052       199.   80. -178.       109.   88.  -10.   19.45   56.20  0.25157E-07  0.34161E+17
    20    0.6000    0.8059       199.   80. -178.       108.   88.  -10.   19.29   56.15  0.25076E-07  0.34194E+17
    20    0.9000    0.8005       198.   80. -178.       108.   88.  -10.   19.08   56.11  0.25698E-07  0.33984E+17
    20    1.2000    0.7890       198.   80. -178.       107.   88.  -10.   18.84   56.08  0.27002E-07  0.33530E+17
    20    1.5000    0.7716       197.   80. -178.       107.   88.  -10.   18.54   56.06  0.28945E-07  0.32836E+17
    20    1.8000    0.7484       196.   80. -178.       106.   88.  -10.   18.20   56.05  0.31465E-07  0.31909E+17
    20    2.1000    0.7197       196.   80. -177.       105.   87.  -10.   17.79   56.04  0.34482E-07  0.30755E+17
