    2   15    6    140.     86.     92. 0.30979E+17     16.    -25.     59.           0.5753
    2   16   -6    288.     85.    -31. 0.33229E+17     23.     14.     63.           0.7619
    2   16   -5    287.     84.    -35. 0.34110E+17     30.      7.     63.           0.7685
    2   16   -4    286.     83.    -39. 0.34830E+17     36.      0.     64.           0.7705
    2   16   -3     22.     49.   -171. 0.35376E+17     29.     -6.     64.           0.7679
    2   16   -2     23.     46.   -171. 0.35739E+17     23.    -12.     65.           0.7606
    2   16   -1     23.     42.   -172. 0.35914E+17     19.    -16.     65.           0.7488
    2   16    0     24.     38.   -174. 0.35896E+17     15.    -19.     66.           0.7328
    2   16    1     24.     33.   -177. 0.35684E+17     12.    -22.     66.           0.7130
    2   16    2     25.     27.    177. 0.35278E+17     10.    -24.     66.           0.6899
    2   16    3    123.     87.     72. 0.34682E+17      9.    -25.     65.           0.6640
    2   16    4    130.     85.     80. 0.33900E+17     10.    -26.     64.           0.6360
    2   16    5    136.     85.     87. 0.32939E+17     12.    -26.     62.           0.6066
    2   16    6    140.     86.     92. 0.31810E+17     15.    -25.     60.           0.5764
    3    7   -6    270.     51.    -45. 0.15517E+17     44.     -9.     46.           0.2705
    3    7   -5    267.     50.    -48. 0.16312E+17     52.     -4.     44.           0.3136
    3    7   -4    265.     49.    -51. 0.17036E+17     57.      1.     42.           0.3559
    3    7   -3    262.     48.    -55. 0.17684E+17     55.      5.     40.           0.3959
    3    7   -2    258.     46.    -58. 0.18254E+17     53.      8.     38.           0.4325
    3    7   -1    255.     45.    -62. 0.18741E+17     53.     11.     37.           0.4644
    3    7    0    252.     45.    -67. 0.19144E+17     53.     12.     35.           0.4908
    3    7    1    248.     44.    -71. 0.19463E+17     54.     13.     33.           0.5108
    3    7    2    245.     43.    -75. 0.19698E+17     55.     14.     31.           0.5237
    3    7    3     47.     48.   -100. 0.19850E+17     57.     13.     29.           0.5291
    3    7    4     49.     48.    -97. 0.19919E+17     61.     12.     28.           0.5269
    3    7    5     51.     47.    -93. 0.19908E+17     64.     10.     26.           0.5171
    3    7    6     52.     47.    -90. 0.19820E+17     69.      7.     24.           0.5000
    3    8   -6    273.     53.    -41. 0.16735E+17     48.      0.     52.           0.2735
    3    8   -5    270.     52.    -43. 0.17655E+17     44.      6.     50.           0.3173
    3    8   -4    268.     50.    -46. 0.18477E+17     41.     10.     49.           0.3603
    3    8   -3    265.     49.    -50. 0.19194E+17     38.     15.     47.           0.4009
    3    8   -2    262.     48.    -53. 0.19801E+17     36.     18.     46.           0.4380
    3    8   -1    258.     47.    -58. 0.20293E+17     35.     21.     45.           0.4705
    3    8    0    255.     45.    -62. 0.20669E+17     34.     23.     43.           0.4972
    3    8    1    251.     44.    -67. 0.20925E+17     34.     24.     42.           0.5173
    3    8    2    247.     44.    -72. 0.21064E+17     35.     24.     41.           0.5302
    3    8    3     46.     48.   -102. 0.21084E+17     36.     24.     40.           0.5355
    3    8    4     49.     48.    -97. 0.20989E+17     38.     24.     38.           0.5331
    3    8    5     51.     47.    -93. 0.20782E+17     41.     22.     37.           0.5228
    3    8    6     53.     47.    -90. 0.20466E+17     44.     20.     35.           0.5052
    3    9   -6    276.     56.    -35. 0.17955E+17     38.      6.     56.           0.2748
    3    9   -5    274.     55.    -37. 0.19015E+17     34.     11.     55.           0.3193
    3    9   -4    272.     54.    -39. 0.19961E+17     31.     16.     54.           0.3628
    3    9   -3    270.     52.    -42. 0.20786E+17     28.     20.     52.           0.4041
    3    9   -2    267.     51.    -45. 0.21483E+17     25.     23.     51.           0.4418
    3    9   -1    264.     49.    -50. 0.22045E+17     23.     26.     50.           0.4748
    3    9    0    260.     48.    -55. 0.22470E+17     22.     29.     49.           0.5020
    3    9    1    255.     46.    -61. 0.22754E+17     22.     30.     48.           0.5226
    3    9    2    250.     45.    -68. 0.22897E+17     22.     31.     47.           0.5360
    3    9    3     44.     48.   -104. 0.22897E+17     22.     32.     46.           0.5416
    3    9    4     48.     48.    -99. 0.22758E+17     24.     31.     45.           0.5393
    3    9    5     51.     47.    -93. 0.22482E+17     26.     30.     44.           0.5293
    3    9    6     54.     47.    -89. 0.22073E+17     29.     28.     43.           0.5117
    3   10   -6     24.     67.   -146. 0.19452E+17     34.      6.     60.           0.2751
    3   10   -5     23.     66.   -146. 0.20651E+17     30.     11.     59.           0.3200
    3   10   -4     23.     65.   -145. 0.21724E+17     27.     16.     58.           0.3641
    3   10   -3     23.     64.   -143. 0.22661E+17     23.     20.     57.           0.4060
    3   10   -2    273.     56.    -34. 0.23453E+17     20.     24.     55.           0.4443
    3   10   -1    271.     55.    -37. 0.24095E+17     17.     28.     55.           0.4779
    3   10    0    268.     52.    -42. 0.24581E+17     15.     31.     54.           0.5058
    3   10    1    263.     50.    -49. 0.24909E+17     14.     34.     53.           0.5270
    3   10    2    257.     47.    -57. 0.25075E+17     13.     36.     52.           0.5410
    3   10    3     40.     50.   -110. 0.25080E+17     13.     36.     51.           0.5471
    3   10    4     46.     48.   -101. 0.24925E+17     14.     36.     50.           0.5453
    3   10    5     51.     47.    -93. 0.24612E+17     16.     35.     49.           0.5356
    3   10    6     55.     47.    -87. 0.24146E+17     19.     33.     48.           0.5183
    3   11   -6     23.     69.   -149. 0.20710E+17     30.      8.     62.           0.2777
    3   11   -5     22.     68.   -149. 0.22052E+17     26.     13.     61.           0.3231
    3   11   -4     21.     68.   -149. 0.23257E+17     23.     17.     60.           0.3677
    3   11   -3     21.     67.   -148. 0.24314E+17     20.     21.     59.           0.4099
    3   11   -2     21.     66.   -147. 0.25214E+17     17.     25.     58.           0.4486
    3   11   -1     21.     65.   -146. 0.25949E+17     15.     28.     57.           0.4825
    3   11    0     21.     63.   -144. 0.26513E+17     12.     31.     56.           0.5105
    3   11    1    270.     56.    -37. 0.26901E+17     10.     34.     56.           0.5318
    3   11    2    265.     52.    -44. 0.27111E+17      8.     37.     55.           0.5457
    3   11    3     33.     52.   -122. 0.27140E+17      7.     39.     54.           0.5517
    3   11    4     42.     49.   -107. 0.26990E+17      7.     39.     54.           0.5496
    3   11    5     51.     47.    -94. 0.26662E+17      9.     38.     53.           0.5396
    3   11    6     56.     47.    -85. 0.26159E+17     11.     37.     52.           0.5218
    3   12   -6     21.     72.   -152. 0.21754E+17     28.      8.     63.           0.2781
    3   12   -5     20.     72.   -153. 0.23226E+17     25.     13.     62.           0.3239
    3   12   -4     19.     72.   -154. 0.24554E+17     22.     16.     62.           0.3687
    3   12   -3     18.     71.   -154. 0.25727E+17     19.     20.     61.           0.4113
    3   12   -2     17.     71.   -154. 0.26733E+17     17.     23.     60.           0.4503
    3   12   -1     17.     71.   -154. 0.27564E+17     14.     27.     59.           0.4844
    3   12    0     16.     70.   -154. 0.28214E+17     12.     30.     59.           0.5128
    3   12    1     16.     69.   -153. 0.28675E+17      9.     33.     58.           0.5343
    3   12    2     16.     68.   -152. 0.28945E+17      7.     36.     57.           0.5484
    3   12    3     18.     64.   -147. 0.29021E+17      5.     39.     57.           0.5546
    3   12    4     26.     55.   -131. 0.28902E+17      3.     41.     56.           0.5527
    3   12    5     48.     47.    -97. 0.28591E+17      3.     41.     56.           0.5428
    3   12    6     60.     47.    -79. 0.28088E+17      5.     40.     55.           0.5251
    3   13   -6     20.     75.   -156. 0.22596E+17     28.      7.     65.           0.2779
    3   13   -5     18.     75.   -157. 0.24187E+17     25.     11.     64.           0.3238
    3   13   -4     17.     75.   -158. 0.25630E+17     22.     15.     63.           0.3689
    3   13   -3     16.     76.   -159. 0.26912E+17     20.     18.     62.           0.4117
